Date_open,Date_close,Side,Hedge_Ratio,Multiplier,AKBNK_price_open,AKBNK_price_close,YKBNK_price_open,YKBNK_price_close,Return (%)
2021-12-16 13:30:00+03:00,2021-12-17 15:30:00+03:00,Sell,0.8547584948559159,0.007937842286184094,8.039999961853027,7.539999961853027,3.930000066757202,3.700000047683716,0.002408385244923039
2021-12-20 10:30:00+03:00,2021-12-20 13:30:00+03:00,Sell,0.9173871347957698,0.6715730944500438,7.340000152587891,7.659999847412109,3.509999990463257,3.5999999046325684,-0.15945107143663373
2021-12-20 14:30:00+03:00,2021-12-20 14:30:00+03:00,Sell,0.928314541199478,2.021201121036497,7.510000228881836,7.510000228881836,3.5,3.5,0.0
2021-12-21 09:30:00+03:00,2021-12-21 10:30:00+03:00,Sell,0.9371593882394808,1.4919257979564224,7.809999942779541,7.760000228881836,3.700000047683716,3.630000114440918,-0.023312714183154615
2022-01-31 13:30:00+03:00,2022-02-03 09:30:00+03:00,Sell,0.3483810351053191,0.24216428463577216,7.980000019073486,8.039999961853027,4.03000020980835,4.320000171661377,0.009954081824936623
2022-02-09 11:30:00+03:00,2022-02-21 15:30:00+03:00,Sell,0.42400756532080414,0.5990614049035612,8.020000457763672,7.880000114440918,4.090000152587891,4.039999961853027,0.07128989387392703
2022-02-25 10:30:00+03:00,2022-03-01 13:30:00+03:00,Buy,0.8186576656736397,6.337899918961652,6.949999809265137,7.170000076293945,3.549999952316284,3.6600000858306885,0.8244142108782881
2022-03-02 12:30:00+03:00,2022-03-30 09:30:00+03:00,Buy,0.9348845780219502,5.724461693608469,7.119999885559082,7.210000038146973,3.7200000286102295,4.03000020980835,-1.1356028804218044
2022-04-07 11:30:00+03:00,2022-04-08 10:30:00+03:00,Sell,0.5614104345198009,0.5473071924325014,7.909999847412109,8.380000114440918,4.260000228881836,4.539999961853027,-0.17192182481097218
2022-05-18 09:30:00+03:00,2022-05-25 10:30:00+03:00,Sell,0.9637401321528485,0.24904005572671656,7.920000076293945,8.010000228881836,4.289999961853027,4.360000133514404,-0.005646258790525938
2022-05-26 16:30:00+03:00,2022-06-03 09:30:00+03:00,Buy,0.8774413050529759,5.960983888414151,8.210000038146973,8.720000267028809,4.579999923706055,4.829999923706055,1.742892021041298
2022-06-15 15:30:00+03:00,2022-06-20 09:30:00+03:00,Sell,0.8655762270898524,0.04421147822379767,8.630000114440918,9.0600004196167,4.699999809265137,4.880000114440918,-0.011986430569566053
2022-07-29 10:30:00+03:00,2022-08-01 14:30:00+03:00,Buy,0.8249517210552025,5.657399832666928,8.479999542236328,8.819999694824219,4.670000076293945,4.789999961853027,1.3483109968208895
2022-08-03 12:30:00+03:00,2022-08-09 10:30:00+03:00,Buy,0.8247418512609638,6.564069536540376,8.779999732971191,9.359999656677246,4.829999923706055,5.21999979019165,1.6546707729019117
2022-08-09 16:30:00+03:00,2022-08-10 11:30:00+03:00,Sell,0.753621961311252,0.028211961646691437,9.520000457763672,9.84000015258789,5.269999980926514,5.360000133514404,-0.006828641781453371
2022-08-10 12:30:00+03:00,2022-08-15 10:30:00+03:00,Sell,0.7594223379347278,1.6797657023501755,9.720000267028809,10.210000038146973,5.329999923706055,5.53000020980835,-0.5451855518485593
2022-10-24 17:30:00+03:00,2022-10-31 14:30:00+03:00,Sell,0.8819562516545107,0.400791735029409,15.479999542236328,14.4399995803833,9.380000114440918,8.989999771118164,0.269250288623768
2022-12-12 13:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6362859765875248,0.3282966783558595,17.520000457763672,18.149999618530273,11.75,11.850000381469727,-0.17897998849075725
2022-12-12 13:30:00+03:00,2022-08-15 10:30:00+03:00,Sell,0.6362859765875248,0.5429421537113935,17.520000457763672,10.210000038146973,11.75,5.53000020980835,-0.5857640536788389
2022-10-24 14:30:00+03:00,2022-10-31 14:30:00+03:00,Sell,0.8744447328808327,0.1412250497048271,15.720000267028809,14.4399995803833,9.579999923706055,8.989999771118164,0.10459212150766284
2022-12-09 11:30:00+03:00,2022-12-12 10:30:00+03:00,Buy,0.6247093842012659,6.63692984621115,16.149999618530273,16.81999969482422,10.930000305175781,11.399999618530273,2.418785742793972
2022-12-12 13:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6362859765875248,0.5429421537113935,17.520000457763672,18.149999618530273,11.75,11.850000381469727,-0.29071662914516017
2022-12-12 13:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6362859765875248,0.7575876290669276,17.520000457763672,18.149999618530273,11.75,11.850000381469727,-0.4049323713346542
2022-12-12 12:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6346093404223231,0.1659216442234317,17.3700008392334,18.149999618530273,11.680000305175781,11.850000381469727,-0.10479642422004387
2022-12-12 12:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6346093404223231,0.45386816141524094,17.3700008392334,18.149999618530273,11.680000305175781,11.850000381469727,-0.2880228063407486
2022-12-12 12:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6346093404223231,0.7418146786070501,17.3700008392334,18.149999618530273,11.680000305175781,11.850000381469727,-0.46983531522829525
2022-12-12 12:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6346093404223231,1.0297611957988595,17.3700008392334,18.149999618530273,11.680000305175781,11.850000381469727,-0.6561232476508194
2022-12-08 16:30:00+03:00,2022-12-12 10:30:00+03:00,Buy,0.6213230714027589,6.066815796791529,16.229999542236328,16.81999969482422,10.90999984741211,11.399999618530273,1.6363186440905508
2022-12-12 12:30:00+03:00,2022-08-15 10:30:00+03:00,Sell,0.6346093404223231,1.3177077129906687,17.3700008392334,10.210000038146973,11.680000305175781,5.53000020980835,-0.8137324527888068
2022-10-21 14:30:00+03:00,2022-10-31 14:30:00+03:00,Sell,0.86678645857841,0.6428379035701063,15.579999923706055,14.4399995803833,9.569999694824219,8.989999771118164,0.3965612658577644
2022-12-08 16:30:00+03:00,2022-12-12 10:30:00+03:00,Buy,0.6213230714027589,6.066815796791529,16.229999542236328,16.81999969482422,10.90999984741211,11.399999618530273,1.670384353174037
2022-12-12 12:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6346093404223231,1.3177077129906687,17.3700008392334,18.149999618530273,11.680000305175781,11.850000381469727,-0.8399215351543532
2022-10-21 12:30:00+03:00,2022-10-31 14:30:00+03:00,Sell,0.8843239535284251,0.4591057737957592,15.75,14.4399995803833,9.680000305175781,8.989999771118164,0.3105984098447312
2022-12-08 16:30:00+03:00,2022-12-12 10:30:00+03:00,Buy,0.6213230714027589,5.676318302011787,16.229999542236328,16.81999969482422,10.90999984741211,11.399999618530273,1.5620950486162632
2022-12-12 12:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6346093404223231,1.6056542301824779,17.3700008392334,18.149999618530273,11.680000305175781,11.850000381469727,-1.0240462732245992
2022-12-08 16:30:00+03:00,2022-12-12 10:30:00+03:00,Buy,0.6213230714027589,5.285820807232045,16.229999542236328,16.81999969482422,10.90999984741211,11.399999618530273,1.4716146288784149
2022-12-12 11:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6333308945733915,0.46563420308534015,17.229999542236328,18.149999618530273,11.65999984741211,11.850000381469727,-0.35777160964082233
